,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
14,-25.76569961266554,-23.39057263424714,2.3751269784256843,37.46098592975311,-26.953263101878687,-22.203009145054452,-35.80171239198165,-25.173799279936137,-26.228901419944194,-46.57993437354875,-48.472259116186265,-41.34072778079624
15,-26.00034476447869,-23.324179933400362,2.6761648310852637,37.662434731142774,-27.33842718002115,-21.986097517878036,-35.59498698393506,-25.483805903949452,-27.800821091356873,-47.22406514360399,-48.902400968460164,-41.58117481165888
16,-26.19499546119994,-23.257760389304398,2.9372350719021343,37.823875655815954,-27.663612997150363,-21.789142853373797,-34.588337913067804,-25.75409261676038,-29.243030063020846,-47.768391034928506,-49.17266936318069,-41.70169599145881
17,-26.419649699865268,-23.241312153712702,3.178337546158806,38.04030577668534,-28.008818472943556,-21.652143380653918,-34.63176737341095,-26.17465814256075,-31.085527136330388,-48.502910436770016,-49.623062479752534,-41.92228931453105
18,-26.674305476764985,-23.324833378927124,3.349472097843757,38.33672216619217,-28.349041525685276,-21.65009733002601,-33.47527755273062,-26.435501195967362,-32.658311093547916,-49.03762173162584,-49.823578493477996,-41.962952772595884
19,-26.86896078751438,-23.36832221786696,3.5006385696529665,38.55312189641138,-28.619280072338803,-21.61800293306139,-31.84887063244371,-26.616620482063503,-34.031380697831324,-49.372523295300155,-49.794215575622296,-41.93368435482886
20,-27.073613627124356,-23.45177682413806,3.6218368029915036,38.79950203915683,-28.884532028617585,-21.640858422663367,-30.772548787533925,-26.908014696441015,-35.56473469326257,-49.87761349696149,-50.09497189347908,-42.13448204793107
21,-27.28826199007226,-23.525195352101967,3.7630666379751525,39.05085966608659,-29.16979530905684,-21.643662033135588,-30.03631418646812,-27.279682525242855,-37.00837180487745,-50.392890699200784,-50.455845610436306,-42.465343836199494
22,-27.472903870372672,-23.63857595694511,3.8343279134320816,39.292191848808486,-29.39006782708525,-21.721412000250407,-29.17016899111291,-27.621622645206227,-38.34229073869658,-50.85835325808977,-50.776834886042295,-42.796267701597536
23,-27.737537261648388,-23.83191679474801,3.9056204669045553,39.653495658985555,-29.690347495096738,-21.8791065613172,-27.3541153566517,-27.773833723706225,-39.30649018175766,-51.11399952323977,-50.81793787607204,-42.94725162382582
24,-27.992160157201386,-24.05521602255454,3.936944134650686,40.01976816844172,-29.96063222452234,-22.086743955250792,-26.77815543150194,-28.176314418800008,-40.490968802148785,-51.55982783786085,-51.20915273259372,-43.24829358039294
25,-28.236770550083932,-24.278471798441192,3.9582987516462347,40.3760064492675,-30.215919925902192,-22.299322422639804,-25.112291357232753,-28.46906337927151,-41.09572524904325,-51.78583653882144,-51.38047760403557,-43.429391546686574
26,-28.511366433169687,-24.541682281586393,3.9696841515864447,40.78220757392577,-30.496208508957587,-22.55684020581503,-23.996525268482884,-28.742079244676713,-41.60075815273533,-52.13202395670828,-51.63191063525283,-43.71054349604457
27,-28.755945799224932,-24.79484563233981,3.9611001668879253,41.15336861535762,-30.73649588266311,-22.814295548917837,-22.53085929287903,-28.915360645389356,-41.806066124677436,-52.428388415886786,-51.76344996759504,-43.96174739982633
28,-28.97050664097982,-24.9679600122917,4.002546628690574,41.45448664708836,-30.97177995531886,-22.96668669796853,-20.925295550954424,-29.03890620264727,-41.76164775751843,-52.58492823456175,-51.76509373897352,-44.22300122748418
29,-29.27504695119969,-25.211023584342264,4.064023366859546,41.88055874333341,-31.307058634622756,-23.179011900934725,-20.52983615606788,-29.3127145285992,-42.03750162514323,-53.07164172483853,-52.28684008392909,-44.80430294663503
30,-29.549564722756454,-25.454034512770974,4.095530209987252,42.27658197910444,-31.597329827742914,-23.406269407799716,-19.504483214323095,-29.506784226352117,-41.96362628271356,-53.40852719278447,-52.55868713369996,-45.225650523132046
31,-29.82405794869999,-25.716990963306007,4.107066985395419,42.6825534303154,-31.87759144139008,-23.663457470630778,-18.43923882448837,-29.661113890019113,-41.81002026671007,-53.76558293849088,-52.80063301628996,-45.617041921136504
32,-30.088524622329626,-25.979891103193545,4.108633519137174,43.07847017388872,-32.142841381890136,-23.92557434364755,-16.744105077916657,-29.705702104767774,-41.32668209497556,-54.00280725613517,-52.902675856536796,-45.8784751031898
33,-30.24296273726561,-26.212733101267187,4.030229635999184,43.34932928786143,-32.258077555256676,-24.197618283290296,-16.649084058466013,-30.000547446869085,-41.16361026675958,-54.48019843404357,-53.304813776180715,-46.349948030285496
34,-30.38737028752069,-26.415515128017283,3.9718551595038267,43.595127851491476,-32.37329786726363,-24.429587548288186,-15.874177842420398,-30.075648483746882,-40.770803262764105,-54.7677547547541,-53.40704489393325,-46.70145866194158
35,-30.54174526757165,-26.598235355660325,3.9435099119114065,43.840862945363874,-32.51350022351793,-24.62648039972755,-15.199388498410855,-30.15100377402776,-40.348259545190636,-54.94547449507986,-53.41936732554619,-46.97300495627276
36,-30.63608567243093,-26.71089195820825,3.9251937142224205,43.99153165149704,-32.598682529532276,-24.748295101120085,-14.52471808733709,-30.276611867591555,-39.99597755778844,-55.003355926172844,-53.52177918388079,-47.21458487006294
37,-30.74038949771824,-26.78348311153779,3.956906386179855,44.13213105344905,-32.718842690797864,-24.80502991847102,-13.910168662289426,-30.42247130562231,-39.59395572590405,-54.95139731358797,-53.65427857897715,-47.456196358837715
38,-30.88465473973222,-26.896006993459768,3.9886477462715257,44.33265823642395,-32.87897861285724,-24.901683120347275,-14.155742268471144,-30.66858062065976,-39.362192456532085,-55.02959691734755,-54.02686361812377,-47.76783737693708
39,-30.998879395522103,-26.98846178378837,4.010417611732468,44.49311028737807,-33.00408820137716,-24.983252977945522,-13.39144094312124,-30.754938336651342,-38.74068613836719,-54.79795299200602,-53.97953240592735,-47.80950587758814
40,-31.163061462959387,-27.11084566441042,4.052215798547357,44.718484295126316,-33.18916936222145,-25.084737765160245,-13.607266715437575,-30.951542969004656,-38.45943514185737,-54.65646378671516,-54.16228304438266,-47.96119981297795
41,-31.317198940809522,-27.2831568193546,4.034042121452977,44.958777350448486,-33.33422000152397,-25.26613575865172,-13.273221606500428,-31.04839302464053,-38.03843781925852,-54.33512754528954,-54.15511363294277,-47.94291713432649
42,-31.511289828803626,-27.485393434860608,4.025896393940729,45.253986546195556,-33.52423802576151,-25.472445237913966,-13.989307629196473,-31.27548700204651,-37.9876925046902,-54.14394250627235,-54.248022268589295,-48.01465579195962
43,-31.805332127710162,-27.687553699448355,4.117778428259184,45.649108977395926,-33.86422134182685,-25.628664485342597,-13.805526788143155,-31.352823391330894,-37.767197514192674,-53.74290690300163,-54.08100704590289,-47.88641373538225
44,-32.139323839406664,-27.919635803987035,4.219688035416663,46.09914174136172,-34.24916785710167,-25.809791786302647,-12.981881079613508,-31.410400674277234,-37.31695114578524,-53.192018963676716,-53.74406605713389,-47.58818891335147
45,-32.4532629669514,-28.211637941764195,4.2416250251838825,46.559081937794986,-34.574075479529576,-26.090825429196308,-12.958372491461382,-31.558217324399376,-37.346951679525795,-52.92127691142515,-53.78719739227315,-47.46997927394986
46,-32.83714751465504,-28.553558308554763,4.283589206096616,47.113926668893875,-34.97894211768916,-26.41176370553061,-12.925003003047113,-31.656271806996987,-37.48719737757167,-52.74067896436985,-53.790399139123004,-47.37178276465875
47,-33.25097548815239,-28.92539510268997,4.325580385458416,47.7136730394588,-35.41376568086699,-26.762604909985022,-12.981774585163617,-31.774562579211565,-37.8576864842417,-52.6802233356966,-53.843669383368436,-47.31359733243167
48,-33.64474489447401,-29.257146525126277,4.387598369343359,48.27331815699852,-35.838544079130635,-27.063347340478963,-12.148689199962934,-31.76308809008293,-38.16841722607962,-52.519908233721935,-53.6670062086483,-47.14542092376779
49,-34.0384537421178,-29.618810779514227,4.419642962598851,48.84785913183625,-36.24827522340175,-27.408989298239266,-12.445748800883205,-31.90184678060626,-39.02938781191869,-52.59973186196125,-53.79040769662687,-47.147251484785436
50,-34.4621000411207,-29.970386072267168,4.491713968848453,49.4472930772156,-36.707957025529026,-27.724529087867502,-11.882955332576117,-31.91083708378957,-39.810596432947555,-52.579692419197336,-53.68387192706535,-47.01908696129567
51,-34.855681803130196,-30.271870612630003,4.583811190494765,49.99161710940648,-37.147587398361246,-27.979965017407267,-11.94031073083478,-32.040057424711684,-40.92204126277744,-52.659788099549154,-53.65739697789361,-47.01092529887588
52,-35.169197041475904,-30.51326261274778,4.655934428722335,50.42582834781104,-37.4971642558203,-28.18529539841135,-11.727816922522074,-32.11950622058069,-42.123720457510544,-52.68001709254092,-53.67098092528211,-46.98276444294352
53,-35.452643771241064,-30.744560287734288,4.708083483500623,50.82492391506942,-37.80668551297418,-28.390518546008806,-10.995475825499447,-32.10918188079294,-43.255632155809764,-52.6603775831716,-53.67462184371384,-46.954602338829716
54,-35.676020009334,-30.92576185574051,4.7502581535869925,51.138900937165445,-38.05114908610988,-28.55063277897193,-11.893289348556216,-32.27908280699241,-45.07777447896964,-53.05086775198455,-54.22831780605653,-47.336436931853115
55,-35.9193237745596,-31.046865538023003,4.8724582365297495,51.44275654353226,-38.355552892806436,-28.61063641978312,-12.321259391339275,-32.33920739313067,-46.70014553098859,-53.24148577513758,-54.452066883634835,-47.64826616739357
56,-36.10255308769062,-31.157869559012205,4.9446835286712165,51.68148786715787,-38.574894852007766,-28.685527794701667,-13.079387844283346,-32.439554025527215,-48.41274339864242,-53.44222982447331,-54.68586714630278,-47.97008799096608
57,-36.19570597153907,-31.24877214638066,4.946933825150852,51.82009204469051,-38.669172884095616,-28.775305233830384,-13.227676588541664,-32.440121082930375,-49.97556615155908,-53.493098067589735,-54.779716662516236,-48.241900348294465
58,-36.28878045102743,-31.38957153111111,4.899208919908406,51.98356621654408,-38.73838491096233,-28.93996707118213,-14.656127495917161,-32.670906936578575,-51.95861184229469,-53.76408866791115,-55.19361349940554,-48.73370118538537
59,-36.341774553259896,-31.470265947564506,4.871508605687114,52.07690752700322,-38.77752885608374,-29.034511644746253,-15.414742428794154,-32.821909950262196,-53.75187850641088,-53.915199784759416,-55.40755572284823,-49.11548844860205
60,-36.31468630759351,-31.52085363354795,4.793832674036933,52.07511312432854,-38.711602644591856,-29.12393729655486,-16.123523240070494,-32.94312848038583,-55.46536416255333,-53.99642957342533,-55.52154139754187,-49.4672600847383
61,-36.31751374570925,-31.561332830382455,4.756180915317816,52.0981801608615,-38.69560420334763,-29.183242372748996,-16.872471773090236,-33.04456087603095,-57.28906681253167,-54.18777618524046,-55.79556858707697,-49.85901404109234
62,-36.38025490168301,-31.62170178297065,4.758553118703023,52.191105793129346,-38.759531461013594,-29.242425223644663,-17.341589861576814,-33.15620547901919,-59.04298444140053,-54.419237767649186,-56.06963535401009,-50.340748265540704
63,-36.452907812056544,-31.681958739864378,4.770949072182482,52.293887181949735,-38.83838234812646,-29.296484203798727,-18.630879329566696,-33.44806062397589,-61.10711501754194,-54.860812464281,-56.613739759936834,-51.02246070661217
64,-36.56547051590831,-31.74210195333211,4.823368562566166,52.43652149253536,-38.977154797169675,-29.33041767207469,-18.50034199134357,-33.55012463839428,-62.70145649274903,-54.982498415023045,-56.76787986556518,-51.41414931356164
65,-36.55794105492424,-31.71212967942632,4.845811375487537,52.41400589459838,-38.980846742645895,-29.289223991708276,-18.939979651373047,-33.75239584269999,-64.44600680231086,-55.20429375609305,-57.092053730788734,-51.825812036443956
66,-36.4403174734684,-31.56204017805066,4.878277295407007,52.22133756245471,-38.8794561211494,-29.12290153037295,-18.59979410423786,-33.80487255031608,-65.93076386509867,-55.22619662011233,-57.22625941476008,-52.157446826187964
67,-36.31259781865358,-31.291831713027047,5.020766105615446,51.95851367512808,-38.82298087143842,-28.781448660245182,-18.929787134573594,-33.86755306772844,-67.5357255836533,-55.26820513617924,-57.43049497596429,-52.41905163467013
68,-36.034780140411776,-30.771502552162616,5.263277588237733,51.42053141645407,-38.66641893450738,-28.139863758069673,-18.399960517004967,-33.59043569455174,-68.75088984427389,-55.02031742994273,-57.29475847229239,-52.36062441478859
69,-35.586862491564595,-29.991050967316497,5.595811524236331,50.58238797518383,-38.384768253659125,-27.19314520522431,-17.0103160160826,-33.04351872359577,-69.41625451710792,-54.412531623676244,-56.75904796111499,-52.02216312053679
70,-34.97884292789352,-28.890475234466493,6.088367693414917,49.42408054508777,-38.02302677457697,-25.846291387785076,-16.34085538622035,-32.50680044093215,-70.15181745624236,-53.87484583635179,-56.4033614993559,-51.7436657070774
71,-34.21071950821007,-27.40977363377559,6.8009458744220375,47.91560632505889,-37.611192445396725,-24.00930069659067,-15.431580371633173,-31.800279125961623,-70.43757649979624,-52.98725818371437,-55.747697143565894,-51.24513013081595
72,-33.2624902944259,-25.518944449658324,7.743545844754807,46.02196251921612,-37.134263216778585,-21.647171527307073,-14.812492706275513,-30.883953051481615,-70.4635294700144,-51.82976677835646,-54.80205294999642,-50.446554349474624
73,-32.054153351622716,-23.197985970846975,8.856167380762638,43.65314633700727,-36.48223704197897,-18.76990228049186,-13.39359411378027,-29.567820483754364,-69.84967417336247,-50.152369729792895,-53.28642697467346,-49.18793632216585
74,-30.595706748122105,-20.436896490457638,10.158810257651027,40.814154993312016,-35.6751118769222,-15.357491361658381,-12.904886307398291,-28.181879682575385,-69.15600840062322,-48.34506514453592,-51.71081727347133,-47.79927400946595
75,-29.067148555555217,-17.325674306056104,11.74147424948535,37.729985708544405,-34.937885680272146,-11.454937181339735,-11.496370989938411,-26.486128901342408,-67.862529926994,-46.15785112617045,-49.76522190218663,-46.05056537348869
76,-27.4984768489324,-13.864317719723587,13.634159129194718,34.430635708755354,-34.31555641350368,-7.047238155152584,-10.448049853708076,-24.680566387124713,-66.23923651218567,-43.76072577542952,-47.609638916612155,-44.00180837795881
77,-25.75968970671255,-10.112825038122278,15.646864668575851,30.81610222573488,-33.58312204097407,-2.2893927038607558,-9.41992458045451,-22.745190380732865,-64.18612590052248,-41.16368719027008,-45.18406637261086,-41.76300098828543
78,-23.93078521087249,-6.2611945725607265,17.66959063829702,27.06138249711408,-32.76558052999427,2.5736007465613384,-7.89199684130644,-20.739999116788894,-61.61319582104349,-38.336733465948825,-42.528502326189844,-39.38414117163542
79,-22.111761446976082,-2.449424639059043,19.662336807901966,23.336473766466874,-31.94292985090002,7.38174376486546,-7.994268296716409,-18.974990823796876,-59.42044398760507,-35.90986269509837,-40.452944833574385,-37.305226897006776
80,-20.282616504243272,1.212486441586072,21.495102945813947,19.676373283411543,-31.03016797712289,11.96003791446653,-7.326740596403639,-17.040163724213897,-56.707868098984676,-33.273072967803586,-38.17739195128193,-35.07625613530179
81,-18.393348475618946,4.574540343736493,22.96788881933972,16.10607830371205,-29.87729288526114,16.05848475337981,-6.77941537929749,-15.025516034521456,-53.82546583898592,-30.706362371678104,-35.91184173619621,-32.8472268594002
82,-16.423955457841643,7.586738736848019,24.01069419467362,12.630586089379024,-28.429302555150493,19.592085834158258,-5.702294273481476,-12.931045965297232,-50.48323487654482,-28.10972899194102,-33.63629224564117,-30.638137044232312
83,-14.434435551512138,10.209083285405919,24.64351883690169,9.329893908770606,-26.75619496993472,22.530842703830174,-5.825378896137889,-11.056751721287263,-47.221172865837325,-25.833170911493855,-31.710741537455146,-28.728984666851932
84,-12.464786861161798,12.331575648860664,24.796362510005775,6.298999036692933,-24.862968116136138,24.729756903836947,-5.548670853492983,-9.152631501478528,-43.729277446388124,-23.63668621099761,-29.765187670064844,-26.889767706509293
85,-10.485007495320865,13.964217481563873,24.44922497686773,3.50289875450043,-22.709619983725897,26.188829969971124,-5.3321717407627665,-7.298683499171887,-40.127546243180575,-21.500272968950053,-27.799628702559414,-25.160484144723817
86,-8.465095566586482,15.137010432704455,23.60210599927361,0.8965903501957868,-20.266148566194172,26.93806343231464,-5.615883142099376,-5.61490590205543,-36.74597686676796,-19.58392926176318,-26.13406269476447,-23.681131965356833
87,-6.455049191690605,15.989956146244962,22.44500533791792,-1.5399288814703138,-17.677551860620174,27.2124588151773,-5.669806630538052,-4.1412968922781985,-33.43456691338596,-17.707653163840824,-24.558487707316132,-22.29170915468415
88,-4.454866491567719,16.743056260858143,21.1979227524079,-3.9166616388997673,-15.053827867742003,27.342017637035482,-7.0039437679447145,-3.147854646524282,-30.70331396506633,-16.071442747656455,-23.212901801735,-21.062213701468536
89,-2.3045455914223623,17.51631240986375,19.82085800126783,-6.453610613547903,-12.21497459202634,27.426741410471053,-7.638296104964136,-2.3045773360872874,-27.852215589751786,-14.085296083831134,-21.357303040500152,-19.502643597032097
90,0.06591537920351331,18.34972622116549,18.283810841943374,-9.240778489824628,-9.075990041737974,27.49163164211057,-9.592865180968722,-1.9814631269451821,-25.621269341412194,-12.20921124121161,-19.48168948712308,-17.822996835328482
91,2.636518286363384,19.32329931718829,16.68678103080599,-12.29816794499588,-5.706872229009149,27.666689832564686,-11.757652524007908,-2.1485101798354957,-23.89047276016189,-10.313186286948593,-17.496059206221606,-16.013271413015037
92,5.377264991639184,20.467033314815723,15.089768323157305,-15.610781649085384,-2.1676191699087513,28.011917476367792,-15.182659650758154,-2.9157166503308867,-23.089823372378255,-8.547219286575167,-15.57041026359375,-14.093465329524784
93,8.268157352074537,21.7509298253277,13.48277247323361,-19.14362226477671,1.526771115488701,28.492316061917933,-18.627888066473574,-3.9930806889150654,-22.95931869082149,-6.741308304085339,-13.464740726291566,-11.883576587138277
94,11.359197220108177,23.344990454338365,11.985793234210316,-23.031692447315674,5.366300603034236,29.337887071416972,-21.613339264937167,-5.32060044105907,-23.188956214755624,-4.72545140201273,-11.019048662694917,-9.323603191055328
95,14.68038644350759,25.21921680173427,10.538830358206486,-27.28999484441303,9.410971264435812,30.488631980810982,-25.90901472841268,-7.058274047297889,-24.508733430070702,-2.9996466415094085,-8.913332142585215,-6.863543149466583
96,18.121726865302847,27.253610461612748,9.131883596289383,-31.748532096147517,13.555785067189865,31.81955225973094,-29.914915927597068,-8.94609964330743,-26.34864780940618,-1.3538920824248408,-6.76758923721908,-4.333394473624961
97,21.663220323720672,29.158173022220566,7.494952698479058,-36.24230683486925,17.915743974513088,32.90564937143364,-34.19104432157366,-10.834075359981838,-28.78869681227554,0.021814216615023363,-4.85181801940195,-1.9231551779169318
98,25.184868652118688,30.592906065892826,5.408037413752973,-40.481321685103374,22.48084994527438,33.296924772742905,-37.39740135776583,-12.442199323511128,-31.48887788519205,1.1574741981285548,-3.1760165635616255,0.35717672006634693
99,28.39667367891993,31.407811168992065,3.011137490050645,-44.100579263454236,26.891104933927018,32.91337991399104,-40.88398847189144,-14.080469655459172,-34.9391884617958,1.6230898056991272,-2.2101829458217366,2.0976031994580695
100,31.11863722754756,31.622889901847714,0.5042526742783379,-46.930082178509686,30.86651089044102,31.875016238960594,-43.04080708791779,-15.548884472842,-38.7296259629818,1.5886629838956958,-1.7943152440751269,3.2981262360449697
101,33.300761116359794,31.218143828695705,-2.0826172876862232,-48.909833030745894,34.342069760235745,30.176835184826377,-44.54785861801733,-16.917441888206433,-42.83018779702941,0.9241956781932646,-2.0384115380571717,3.9387478021966844
102,34.90304715858507,30.13357450761843,-4.769472650989101,-49.96983441243253,37.28778348411267,27.748838182097746,-45.055144462523856,-18.19614000970903,-47.29087135973283,-0.44031016510673904,-2.942469909418995,3.8994698667952936
103,35.84549716225751,28.44918349048493,-7.396313671795366,-50.070088907538214,39.54365399818845,24.7510266545612,-43.892666009889574,-19.55497694119535,-51.95167403453276,-2.384852598956189,-4.4464884418006,3.190294395165027
104,36.08811293015251,25.994972322891343,-10.09314060728428,-49.08559909163642,41.13468323382809,20.94840201922326,-43.98042463664259,-21.473950782279502,-57.81259319264937,-5.579429675640074,-7.370465220903907,1.3012233490021632
105,35.590896259722676,22.70094254410166,-12.889953715644447,-46.941367531811736,42.035873117578525,16.255965686253596,-42.82842170734517,-23.693059628424084,-63.86362619321629,-9.464039446856404,-10.854398334565676,-1.1977413136948951
106,34.40384894303394,18.617095686988748,-15.786753256068948,-43.71239678656654,42.29722557110222,10.723719058928538,-41.626658574552636,-26.29230157102029,-70.39477038341575,-14.078679963796166,-15.038285872830357,-4.416597638695343
107,32.42697276670199,14.003433277975635,-18.423539488750425,-39.428689405728015,41.638742511111154,4.791663533574798,-39.76513657877289,-29.23167469746842,-77.3160230986151,-19.223349277223402,-19.74212592802277,-8.185343675605518
108,29.750269511828865,9.189956836977116,-20.56031267487613,-34.34524793035562,40.03042584930103,-1.0901995004864555,-38.67385704842662,-32.66117709125865,-84.73738166250409,-24.868045437555324,-24.975916594820728,-12.49397747793822
109,26.573740953939918,4.3466678773416305,-22.227073076622975,-28.747074892648907,37.68727749228565,-6.766868660995249,-37.16282129980815,-36.17080683205208,-92.02884338723374,-30.532766494942486,-30.249655970327524,-16.962497103181857
110,22.857388862920956,-0.5264320942065783,-23.383820957152523,-22.59417281585582,34.549299341531594,-12.218342572808112,-35.252030637046985,-39.63056199576203,-98.94040557355599,-36.037510499349054,-35.33334215414426,-21.420900612869346
111,18.561215002955695,-5.4293415776249745,-23.99055658060595,-15.846544214181332,30.556493293293165,-17.424619867953105,-33.68148635206997,-43.15044065463572,-105.89206551096467,-41.59227550063309,-40.6069732484421,-26.11918607264687
112,13.675221132463449,-10.302059079609974,-23.977280212098993,-8.524191592696553,25.66386123854755,-22.29069918568451,-31.691189724564133,-46.68044087733613,-112.50382047783756,-46.98705954862691,-45.90054735803433,-30.947351552342298
113,8.329409004037139,-15.214583113653855,-23.543992117716847,-0.7221174472482659,20.10140506293026,-26.986579172537194,-30.84114202194023,-50.180560729024116,-119.01566774157959,-52.36186069321745,-51.374062590448304,-35.945395126033524
114,2.5737803643815362,-20.09691220010139,-22.670692564509054,7.474675735631152,13.90912664667085,-31.432258482380714,-28.601344499296935,-53.130798271440845,-124.45760455876712,-57.076676984426776,-56.267517055997274,-40.59331487211649
115,-3.5316630457481883,-24.759044866206132,-21.227381820484336,15.911185478813296,7.082027864528845,-35.37273577647298,-26.641798399385692,-55.7211515629905,-129.42962817529335,-61.401506472492414,-60.960908867852034,-45.151108873372955
116,-9.926919491607634,-29.130979646186432,-19.204060154605443,24.492409314662943,-0.32488941426998075,-38.733009723513696,-24.16250495257627,-57.971618658823154,-133.80173582651483,-65.38634720794799,-65.4042361421124,-49.51877521703818
117,-16.41198724452405,-33.262715081281065,-16.850727836783918,33.04334478512675,-7.986623326097113,-41.68807899969744,-22.163465376822963,-60.08219761091797,-137.68392473739925,-69.16119724170368,-69.63749699787857,-53.75631199486816
118,-22.816864581956942,-37.244249719804635,-14.427385137874845,41.43898944182149,-15.603172012984498,-44.45794228876635,-19.8246808776315,-61.932886468166615,-141.00619212267375,-72.6560546251267,-73.52068955732229,-57.79371730320678
119,-29.111549787558324,-41.105582117202566,-11.994032329671626,49.66434084612191,-23.114533622687464,-47.10259828206254,-16.566152648026637,-63.5936832764569,-143.70853518697533,-75.8309174101219,-77.00381194575783,-61.570989243052686
120,-34.99604115123276,-44.806710836105786,-9.810669684900642,57.39939656924804,-30.090706308747375,-49.71204567858013,-14.847881868520398,-65.44458607875666,-146.77095112500118,-79.19578364921239,-80.80686229171287,-65.46812592012584
121,-40.23033696919701,-48.21763444638513,-7.98729747721595,64.33915419235204,-36.236688230553966,-52.21128318501698,-13.249869707081046,-67.17559291519787,-149.47343712166105,-82.21065139561995,-84.1598387269991,-69.00512544493384
122,-44.704435544039434,-51.27835152520531,-6.573915981193926,70.34361130660463,-41.41747755340741,-54.56530951582601,-12.452117319102708,-68.68670182316099,-151.95599035222997,-84.97551870334563,-87.11273938678274,-72.13198593283813
123,-48.45833518477905,-53.90886065707868,-5.450525472327875,75.41276551328099,-45.73307244858008,-56.63412339326619,-11.32462584737571,-69.8879108373595,-153.9586079825027,-87.36038362725037,-89.55556240965477,-74.76870550411965
124,-51.54203420692429,-56.079160433918474,-4.537126227022633,79.58161442384623,-49.27347109337797,-58.34772354745321,-11.157396422057586,-71.07921798992464,-155.96128716894876,-89.63524422313547,-91.79830593770104,-77.16528228404451
125,-53.99553093253144,-57.929249455091934,-3.9337185225891265,82.96015566004021,-52.02867167120192,-59.89610871640976,-10.970430160644792,-72.1606213104904,-157.6140250588684,-91.66009854782304,-93.76096811657213,-79.20171440292921
126,-55.838823690262736,-59.49912632747283,-3.6603026372389045,85.58838685396205,-54.00867237160839,-61.32927764611537,-11.133728167945115,-73.14211882627868,-158.8968187905503,-93.31494465923656,-95.29354709555307,-80.79799999620565
127,-57.15191081544418,-60.75878966549386,-3.6068788500786537,87.5313056481541,-55.34847139037004,-62.562229090556116,-11.447291536050772,-73.96370856218462,-159.8796654934296,-94.67978061648132,-96.50604102763278,-82.04413720448585
128,-58.12479065012299,-61.72823809119853,-3.603447441104677,88.98890969568534,-56.32306692953591,-63.52996181177361,-10.941121344312199,-74.53538854086219,-160.2625622882473,-95.58460447992485,-97.33844806957336,-82.92012417362643
129,-58.80746154312468,-62.43747023429274,-3.6300086911973493,90.02619666023425,-56.992457197491376,-64.25247457991397,-12.125218659312564,-75.17715678280986,-160.95550628721054,-96.6594143112772,-98.54076638197914,-83.92595905479264
130,-59.34992185010992,-62.916484732196054,-3.5665628821155475,90.80816421617124,-57.56664040901764,-64.69976617327617,-11.969584534842955,-75.48901130645658,-160.79849459415416,-97.27420817367137,-99.21299412936543,-84.5816400045223
131,-59.942169933630964,-63.245280230092455,-3.3031102964910524,91.56481004864058,-58.29061478535106,-64.89683537836014,-11.524220011878283,-75.6709501282478,-160.18152430470292,-97.73898413174355,-99.75512948022721,-85.0871651847893
132,-60.664204163187705,-63.50385538098095,-2.8396512178229227,92.41613185364167,-59.24437855424202,-64.92368098991435,-10.489126118553878,-75.80297126273172,-159.04459250643495,-98.0037402517133,-100.20717060710747,-85.50253276306692
133,-61.53602291528352,-63.722208845725575,-2.1861859304718503,93.3971273381099,-60.442929950013536,-64.81530181098321,-9.714303870142809,-75.99507272264573,-157.6476962790461,-98.23847460146372,-100.62911568666524,-85.90774091239066
134,-62.4976245734806,-63.94033929310519,-1.442714719654481,94.46779421999689,-61.77626721361947,-64.6616966529539,-8.389754269033883,-76.05725251900293,-155.8308326945154,-98.3631852506216,-100.85096289974358,-86.15278781142098
135,-63.45900752845509,-64.07824539986281,-0.6192378714377157,95.49813022835029,-63.14938859270253,-64.3878643356029,-6.3154783047103775,-75.8895086611789,-153.6439988172712,-98.23787027063729,-100.68271043143717,-86.19767164450548
136,-64.44017017805169,-64.10592585075459,0.33424432726701603,96.49313310339289,-64.6072923416517,-63.938803687142055,-4.611476953729461,-75.60183915699844,-151.6371917043587,-98.16252773486471,-100.62435647115973,-86.3623906017411
137,-65.4411109273381,-64.07337933859841,1.3677315887095052,97.47780059660131,-66.12497672165956,-63.38951354426439,-2.1677511797023303,-75.09424201282265,-149.52040840560812,-97.84715571864123,-100.42589921271109,-86.4369428790356
138,-66.37182818865892,-63.98060456432211,2.3912236243065434,98.3621304707841,-67.56744000077911,-62.7849927521893,-0.634301933275065,-74.59671523363608,-147.9036459638039,-97.68175229936728,-100.31733685434409,-86.54132667816897
139,-67.28232038168929,-63.82760023701121,3.454720144647716,99.1961205001591,-69.00968045398031,-62.10024016470756,2.0188698478898237,-73.80925682313382,-146.04690141485506,-97.15631555658618,-99.64866759883117,-86.28554020685453
140,-68.15258593348814,-63.634365073956445,4.518220859501234,99.96976847043068,-70.41169636320616,-61.37525464422575,4.011763239131112,-73.03186478380906,-144.550171787966,-96.5708435720635,-98.87988965353074,-85.90958167879947
141,-68.94262327855101,-63.4608978007007,5.481725477819781,100.6730721788658,-71.68348601742855,-60.72003506181045,5.984377328805891,-72.1845371170404,-143.3134541058089,-95.88533442986662,-97.97100123045314,-85.48344931376528
142,-69.59243085886264,-63.26719715108564,6.325233707746385,101.22602943437002,-72.75504771270374,-60.104580297231806,7.586711218305861,-71.27727182317955,-142.41674538469633,-95.119786216444,-96.90200054632655,-84.98714133762776
