A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-11.823456287546591,-9.268194867411205,2.555261420208002,16.457553721307743,-13.101086997679458,-7.990564157272798,50.972066939615125,135.7494678860329,122.165601370337,2.2200358661938555,-36.62809972407642,-40.0699902554924
-10.548988427322955,-7.156811936038019,3.3921764913570738,14.127394395397907,-12.245076673030447,-5.4607236903254135,50.25340037636032,134.94145922077348,123.69566621998706,-5.131225689529986,-33.93154771188071,-37.99706492826756
-9.22446827307384,-5.205402428569062,4.019065844576434,11.8271694874147,-11.234001195391098,-3.1958695062471127,49.16471053744949,133.77354706325943,124.88583236355399,-12.742235000230139,-31.60473126552235,-35.94391713254373
-7.939894422460709,-3.093964561152414,4.845929861379469,9.48687670309363,-10.362859353179566,-0.6709996304292783,48.20599776425772,132.71573733164172,126.31610471951667,-19.712987785832745,-29.01764837345442,-33.74054402420723
-6.805265472335462,-1.0124965497975438,5.792768922608611,7.311513747291332,-9.70164993366897,1.8838879115398308,47.18726240156638,131.63803595906097,128.01648821605636,-26.113479766684346,-26.490297032194942,-31.576942758757298
-5.780580018797857,0.8690033895365568,6.649583408404629,5.346078324087061,-9.10537172302945,4.1937950937716115,46.0885047975641,130.59044889344506,130.05698779086907,-31.823706663720337,-24.242675246413018,-29.48311049142111
-4.775836657252936,2.770537040853456,7.546373698176128,3.3905681368840694,-8.54902350637035,6.543723889973934,44.88972530384771,129.63298209730578,132.68760839097766,-36.59366419863334,-22.12478102901446,-27.37904437726891
-3.7610339824684225,4.712106188031564,8.473140170569245,1.4049808885108828,-7.997604067782468,8.948676273348276,43.550924275422716,128.75564154753434,135.9083549725434,-40.20334809404147,-20.216612401226865,-25.354741571329058
-2.546170588632144,6.933712614736634,9.47988320343756,-0.9206857186775522,-7.286112190380414,11.673654216487177,42.24210207070355,128.21843323519604,139.98923250067716,-42.22275407365653,-18.01816739268422,-23.220199228703116
-1.0912450694094153,9.225358104334466,10.316603173812187,-3.5214339826988192,-6.249546656345063,14.383659691271996,40.81325905151355,127.8413631653238,144.79024594925,-42.941877862451946,-15.90944404151097,-21.0354145046809
0.4437439819995732,11.597044439803845,11.153300457872103,-6.242266201842123,-5.132906246966093,17.173694668771006,39.39439558308454,127.67443735671058,150.30140030070365,-42.14071518683078,-13.630440394405541,-18.810384554855514
1.998797972802393,14.018773403649694,12.019975430914654,-9.008184674567495,-4.011189742684607,20.028761119137798,37.695512034056215,127.51766184170111,156.34270054586023,-40.07926177479347,-11.411154506723385,-16.62510653523839
3.573918310557022,16.710546777816454,13.136628467326302,-11.929191699405132,-2.9943959231358552,23.278861011510042,36.1666087764752,127.77104266598228,163.20415168373194,-36.22751335610547,-8.771584442559442,-14.309577602374276
5.269106403114519,19.53236634360168,14.263259940553557,-15.035289574854875,-1.8625235671920328,26.663996313908548,34.64768618579381,128.25458588837282,170.71575872133005,-30.885465662464767,-5.96172827483011,-12.013794913456213
7.09436365856171,22.284233881569925,15.189870223074125,-18.236480599285827,-0.5005714530051693,29.879168993136727,33.09874464086848,128.9682975806117,178.84752667347382,-24.20311442766925,-3.211584085354657,-9.70775562644048
9.079691485163906,25.306151171466773,16.226459686368294,-21.73276707083609,0.9664616419499045,33.41938101468029,31.60978452395797,130.072183827146,187.67946056259868,-16.040455387783904,-0.11114996493610096,-7.321456900161503
11.185091291307634,28.508119992133185,17.323028700890486,-25.439151287312665,2.5235769408325024,37.16963434260743,30.070806220721238,131.54625072491734,196.98156541856434,-6.677484281307858,3.2995759865584513,-4.914895894446724
13.330564485443414,31.95014212142007,18.6195776360411,-29.30563554609154,4.020775667392952,41.25993093946924,28.751810120214998,133.69050438314764,206.9238462784626,4.045803150658715,7.510595660118012,-2.2180697702314345
15.446112476028553,35.15221933610308,19.706106860138476,-33.02222214401783,5.593059045929385,45.00527276620055,27.24279661489104,136.00495092312383,217.01630818642462,15.389411164247893,11.871910937508474,0.5990243103264432
17.491736671469965,38.39435341179766,20.90261674039117,-36.6889133773062,7.040428301244443,48.8456617820211,25.793766100593203,138.67959647798176,227.42895619342775,27.68334401265746,16.893523691193902,3.6663891837316194
19.657438480067043,41.81654612287443,22.159107642870374,-40.56571154144135,8.577884658601919,52.89609994433707,24.334718976554115,141.77444719248894,238.08179535710264,40.75760594598452,22.385435784258426,6.984027685036753
22.003219309954556,45.44879924237466,23.445579932482616,-44.72761893107865,10.280429343683315,57.17158920864303,23.085655645391547,145.41950922282658,249.05483074153915,54.57220121105933,28.327649070328594,10.541942647727819
24.509080569045565,49.20111454192618,24.692033972942642,-49.10963783994511,12.163063582544327,61.547131528424146,21.78657651310462,149.47478873637047,260.2880674170928,68.7071340512793,34.5401653934964,14.250136903609546
27.095023664974423,53.08349379165941,25.98847012674653,-53.63677056074029,14.10078860157126,66.07772885505892,20.377481989069572,154.00029191147124,271.7915104601905,82.95240870644318,40.9229865882428,18.1586132826909
29.951050005039768,57.39593876012373,27.444888755145044,-58.64901938503752,16.228605627437375,71.1183831377221,18.968372486035335,159.1360249372335,283.60516495313595,97.40802941258549,47.90611447936181,22.327374613070663
33.0371609961476,61.90845121420417,28.871290218117192,-63.9913866031853,18.60151588705916,76.34409632328824,17.349248420118794,164.77199401329403,295.519035983915,111.68400040181108,55.25955088188513,26.76642372082302
36.33335804475436,66.77103291903822,30.43767487434401,-69.71887450420881,21.114520607552546,81.98987035623529,15.89011021079976,171.06820534959948,307.7431286460003,125.98032590212995,63.263297601007416,31.7057634298833
39.82964255681009,71.713685637933,31.884043081182604,-75.68648537571168,23.887621016189037,87.65570717854895,14.00095828091564,177.5246651661826,319.6474480381565,139.40701013729225,71.13735643201204,36.855396561933716
43.486015937701644,77.22641113228273,33.74039519464035,-82.0992215037779,26.61581834035176,94.0966087296272,12.121793056655852,184.62137969293818,331.60199926424457,152.44405732662358,79.61172916019748,42.395325936289254
47.40247959219589,83.18921116148648,35.7867315693494,-88.99708517287378,29.50911380749154,101.0825769461851,10.092614967555937,192.27835516939763,343.51678743302557,164.72147168486032,88.37641756080428,48.225554369783545
51.349034924383076,89.2920874828661,37.94305255854139,-95.99507866575057,32.37750864508279,108.26361376216032,7.863424446491387,200.42559784450285,355.3818176579652,176.0992574219854,97.28142339894245,54.216084676654965
55.44568333762011,95.6750418515845,40.22935851402232,-103.28320426334658,35.33100408057941,115.7897211086188,5.274221929671199,208.96311397637965,367.10709505703744,186.4174187430642,106.33674842951967,60.40691966843265
59.72242623447398,102.35807602056424,42.63564978614777,-110.90146424469017,38.40460134137064,123.67590091366091,2.425007856631135,217.88090983210964,378.6926247525277,195.61595984808054,115.5723943971699,66.84806215382277
64.19926501666528,109.50119174040644,45.30192672379826,-118.94986088680241,41.54830165473678,132.15215510232798,-0.5442173297732873,227.29899168750183,390.1884118708368,204.0048849317734,125.42836303618262,73.6495149385947
68.67620108501164,116.81439075930982,48.13818967435484,-127.0833964646003,44.60710624780494,140.88348559650927,-3.8334531833740835,236.98736582686305,401.4244615422833,211.2141981834732,135.52465607043268,80.79128082546757
73.30323583937135,124.57767482299012,51.274438983675005,-135.59207325080004,47.666016347504666,150.2148943148493,-7.242699254698387,246.97603854276778,412.49077890090734,217.46390378693866,146.08127521331062,88.35336261399657
78.07037067858703,132.59104567459994,54.520674996068735,-144.3658935158205,50.81003318052355,159.85138317265552,-11.241955090976285,256.9350161358271,423.06736908427285,222.52400592019413,156.84822216765377,96.14576310045962
82.93760700042917,141.0545050546486,58.116898054274806,-153.46485952768685,53.87915797326277,170.11295408180678,-15.33122023614895,267.11430491445674,433.6842372332697,227.10450875536677,168.28549862567772,104.29848507774406
87.97494620154015,149.7080547009225,61.73310849943735,-162.82897355193472,57.10839195179258,180.57460895066163,-19.72049423087704,277.27391119464426,444.1313884919173,230.9754164585242,179.8231062689085,112.71153133523342
93.24238967737784,158.5516963484059,65.30930667108265,-172.51823785151407,60.58773634180776,191.20634968396723,-24.369776612549384,287.35384129971584,454.3688280071656,234.33673318951236,191.41104676811528,121.37490465869423
98.85993882215966,167.93543172920164,69.0754929070961,-182.82765468669368,64.32219236858296,202.47317818276923,-29.2490669152919,297.3241015601019,464.516560928698,237.4084631017937,203.32932178324378,130.37860783016322
104.66759502880637,177.68926257245218,73.02166754369952,-193.5122263149656,68.15676125692806,214.20009634432103,-34.348364669976846,307.21469831310185,474.6545924087329,240.4006103422855,215.52793296335005,139.6626436278342
110.57535968888627,187.90319060426157,77.32783091542859,-204.52695499095006,71.91144423114353,226.56710606199448,-39.427669404232276,317.1556379026485,484.9029276018256,243.91317905119837,228.37688194653504,149.39701482594543
116.73323419255917,198.23721754761684,81.50398335511055,-215.85184296630058,75.98124251497556,238.98920922519025,-44.85698064245186,326.6869266790713,494.88157166466954,247.4261733618756,241.10617035987963,159.431724194667
123.17121992852063,208.97134512231034,85.8001251938422,-227.6568924896087,80.27115733157132,251.87140771924902,-50.41629790580481,335.96857099885904,504.7405297558988,251.64959740063196,254.2457998193803,169.8267744999882
129.66931828394618,219.93557504486213,90.26625676096803,-239.6371058063101,84.53618990343406,265.0687034253632,-56.175620712246264,344.8405772244219,514.4498070358885,256.6534552865932,267.61577192988534,180.4521685036052
136.28753064443563,231.19990902844262,94.91237838405868,-251.8874851585897,88.83134145237827,278.6560982204884,-61.78494857652778,353.50295172385216,524.2594086665565,262.79775113153613,281.186088285032,191.36790896280874
143.20585839395747,242.67434878279565,99.4684903888895,-264.54303278528795,93.47161319948476,292.4085939772563,-67.5042810102082,361.78570087068476,533.9193398111646,269.91248903972814,294.7367504671831,202.48399863037184
150.26430291479323,254.33889601416192,104.07459309941956,-277.4337509218068,98.2270063650556,306.376192563887,-73.23361752166471,369.69883104365744,543.4996056341193,278.257673107768,308.4477600473662,213.67044025443795
157.1928655874823,266.22355242520246,109.03068683777067,-290.30464180001604,102.67752216856915,320.7388958441025,-79.00295761610413,377.2523486264689,553.0402113007735,287.93330742442623,322.45911858521106,224.9272365784089
164.08154779076614,278.0983197149228,114.01677192420675,-303.13070764815996,107.07316182863501,335.1067056770404,-84.85230079557459,384.40626000753747,562.4411619772263,298.92939607048584,336.55082762888975,236.23439034083336
170.95035090153337,290.0331995785971,119.08284867711349,-315.96695069076424,111.4089265629489,349.5746239171674,-90.56164655897737,391.23057157975853,571.7324628301249,311.4859431185838,351.05288871505564,247.75190427529478
177.8392762947642,301.7381937076928,123.89891741297794,-328.7083731485428,115.88981758824754,363.68765241419464,-96.65099440207896,397.25528974026133,580.4141190264643,324.8429526330521,365.2353033687842,259.12978111030037
184.55832534347553,313.56330378979544,129.00497844636888,-341.3399772383054,120.05583612026344,378.06579301299206,-102.59034381752349,402.90042089016464,588.8961357333889,339.7404286697601,379.8980731035138,270.49802356916933
191.1574994186658,325.358531508534,134.2010320899168,-353.8367651728648,124.0569833736797,392.4590475535039,-108.38969429484527,408.0259714343331,597.0685181179922,355.7683752759559,394.52119942098756,281.7466343699218
197.61679988925988,336.8338785435063,139.21707865429465,-366.033739160945,128.00826056208487,406.4424178706644,-113.99904532048174,412.59194778113067,604.811271347118,372.81679649010925,408.95468381119474,292.7656162251679
203.81622812205435,347.85934657020493,144.04311844819844,-377.74590140708875,131.79466889792747,419.8809057943143,-119.66839637778654,416.32835634217594,611.8444005871603,390.4556963417537,423.048527752314,303.3749718419964
209.54578548166268,358.46493725994344,148.91915177832823,-388.7782541115661,135.08620959247085,432.92451314911676,-125.23774694704282,419.30520353209437,618.2179110038644,408.72507885132995,436.8627327106565,313.58470392186416
214.9254733304601,368.8306522797825,153.90517894936937,-399.34079947028306,137.97288385574782,445.78324175447557,-130.63709650547696,421.5524957682716,623.9718077621263,427.59494803002895,450.5873001406097,323.60481516048554
220.14529302852964,378.696493292457,158.55120026397395,-409.4935396746898,140.86969289651506,457.9720934244516,-135.86644452727228,422.91023947060523,628.8660960257941,446.63530787963504,463.8722314845819,333.33530824772185
225.0352459336068,388.062461956303,163.02721602274246,-419.0664769116901,143.52163792220804,469.57606996768106,-140.82579048358332,423.2984410612562,632.7607809574674,465.7861623923704,476.897528172947,342.8361858674705
229.6253334010257,396.81855992518535,167.19322652420564,-428.03461336355014,146.02872013889535,480.4151731872942,-145.71513384254993,422.4771069643996,635.4158677182978,484.5975155507392,489.25319162399023,351.8174506975553
233.81555678366408,405.1947888484251,171.37923206480662,-436.4129512078084,148.12594075123334,490.8844048808336,-150.01447406931197,420.8262436059746,637.1513614677892,503.4793713273712,501.37922324385437,360.3491054096164
237.6259174318896,412.79115037072745,175.1652329388833,-444.02149261718523,150.04330096242057,500.3737668401736,-154.06381062602426,417.95585741343393,637.5572673635987,521.6917336848677,512.5356244264863,368.191152669
240.86641669350504,419.3476461321108,178.4812294386509,-450.5402397594924,151.6258019741523,508.5882608514398,-157.8431429718712,413.8559548154925,636.533590561335,539.0346065756453,522.7023965535844,375.2835951346488
243.66705591369447,425.1942777678343,181.52722185418477,-456.2641947975437,152.9034449865749,515.9578886949295,-161.40247056308246,408.60654224187596,634.0903362143604,555.3279939417824,531.8395409945463,381.61643545899227
245.98783643496915,430.2810469083279,184.2932104734035,-461.1283598890654,153.8412311982404,522.4276521450316,-164.61179285294824,402.3276261230677,630.2675094735899,570.4418997148645,539.8470591064174,387.0896762878371
247.90875959711346,434.6279551791208,186.71919558205195,-465.2227371866065,154.54916180606062,527.9875529701482,-167.181109291835,395.18921289005624,625.135115487292,584.3463278158297,546.9549522338399,391.80332026025803
249.1898267371311,437.53500420077177,188.3451774636851,-467.9573288374499,155.0172380052619,531.707592932615,-169.5004193272016,386.85130897408135,618.2331594008881,596.2512821548157,552.303221709002,395.35737000848854
249.66103918919123,439.20219558879825,189.54115639965124,-469.26213698352353,154.89046098933912,533.9727737886238,-171.3897224036151,377.51392080637953,609.7416463567533,606.3867666310059,556.2318688515883,397.7418281578118
249.26239828457474,439.44953095360705,190.18713266907645,-468.98716376131176,154.1688319500102,534.5430972881446,-172.76901796276763,367.26705481792965,599.6405814940166,614.4027851324767,558.3008949687309,398.63669732645224
247.84390535162066,438.21701190042495,190.3731065488483,-466.95241130176703,152.6573520771704,533.4035651748478,-173.3583054434925,356.310717439197,588.0099699483604,620.239341536044,558.4403013549593,398.0619801254658
245.4055617156726,435.08464002922926,189.6790783136005,-462.9478817302215,150.5660225588465,529.9241791860277,-173.4775842817814,344.35491509987753,574.6498168518215,623.3064397071114,556.1000892921538,395.88767915863264
241.90736869902534,430.1824169346788,188.27504823569728,-456.99857716629947,147.7698445811511,524.319941052525,-172.83685391080124,331.799654228641,559.8701273325905,623.7840834995181,551.5302600494965,392.13379702234784
237.58932762087136,423.80034420604596,186.21101658521826,-449.48949972382957,144.48381932823682,516.9058524986522,-171.45611376091142,318.7449412528738,543.7609065148132,621.6522767553867,544.7208148834249,386.69033630551314
232.29143979724762,415.57842342714764,183.2869836299436,-440.08065151075715,140.64794798225066,507.221915242116,-169.3353632596814,305.2107825984215,526.3321595183893,616.781023304971,535.6617550375846,379.5272995894297
226.09370654098234,405.59665617627786,179.5029496353389,-428.8920346290575,136.342231723288,495.34813099394336,-166.1746018319082,291.4871846893298,507.8238914587743,609.5003269665061,524.7330817427849,370.94468944768903
218.89612916164197,393.49504402613985,174.59891486454103,-415.64365117464865,131.59667172934687,480.7945014584059,-162.5438288996345,277.2541539475864,487.9361074467784,599.2801915460565,511.2047962169504,360.662508446066
210.89870896547808,380.08358854377855,169.18487957834353,-400.94050323730465,126.30626917628203,464.6760283329453,-157.86304388216632,263.031696792861,467.2188125883679,586.8806208373655,495.98689966507914,348.9407591424109
202.18144725537445,365.16229129051413,162.98084403518246,-384.76259290056936,120.69102523775919,446.6527133080998,-152.32224619609178,248.7298196422455,445.60201198446504,572.0616186217056,478.699393279196,335.7394440865421
192.82434533079422,348.9311538218743,156.10680849112268,-367.28992224166973,114.77094108520913,426.9845580674296,-145.91143525529918,234.47852890999354,423.3257107307486,555.1131886677275,459.6622782383096,321.29856582013844
183.0074044877271,331.4201776875287,148.41277319984397,-348.7174933314304,108.80101788778167,405.626564287444,-139.07061047099575,220.13783100725917,400.4199139174542,535.9953347313108,438.7955557083689,305.61812687663235
172.88062601863675,313.1293644312221,140.24873841262752,-329.4453082341872,102.75625681229985,383.25373363752874,-131.5597712517267,206.16773234183555,377.2146266291753,515.2480605554144,416.5892268422199,288.92812978110294
162.42401121240817,294.1387155907089,131.71470437834265,-309.49336900770265,96.56665902321404,359.99606777987253,-123.51891700339401,192.51823931789244,353.80985394466296,493.0213698699279,393.29329277956396,271.3685770501688
151.5475613542952,274.3582326976873,122.81067134343381,-288.72667770307936,90.14222568255585,335.763568369396,-115.07804712927577,179.19935833571404,330.28560093662725,469.425266391522,369.0477546469152,253.21947119188152
140.44127772586802,254.12791727773413,113.68663955190746,-267.5052363646762,83.59795794989223,310.97123705367903,-106.20716103004567,166.3310957914353,306.8318726715374,444.8197538235004,344.1726135575596,234.77081470561916
129.10516160496093,233.58777085023945,104.4826092453196,-245.89904703002242,76.8638569822795,285.8290754728898,-97.3662581037924,153.6734580767786,283.35867420942276,419.14483585565154,318.55787061151415,215.9126100819798
117.74921426562005,213.3677949283424,95.61858066276307,-224.43311172973364,69.93992393421732,261.17708525971386,-88.09533774603963,141.64645157878942,260.3860106036734,393.1805161641003,293.0335268954862,196.95485980267534
106.42343697805116,193.12799101886617,86.7045540408554,-202.98743248742727,63.07115995760268,236.48026803928323,-78.93439934976583,130.01008267957167,237.72388690084108,366.64679841116094,267.199583482834,177.98756634042547
95.20783100856752,173.21836062225412,78.01052961372663,-181.81701131963825,56.20256620168387,212.2236254291062,-69.77344230542447,118.95435775602256,215.6823081404401,339.983686245189,241.48604143352682,159.25073215885163
84.28239761953802,153.81890523250578,69.5365076130074,-161.1918502357353,49.514143813014456,188.58715903899767,-60.86246600096425,108.41928317956688,194.2712793547482,313.221183300435,215.9829017941069,140.7843597123714
73.57713806933516,135.08962633711315,61.51248826781725,-141.1219512378368,42.82089393540714,165.84587047100933,-52.00146982184962,98.6248653158909,173.68080556860764,286.7292931968969,191.19016559765026,122.86845144609282
63.15205361228321,117.08052541699735,53.928471804753,-121.69231632072768,36.18781770988778,144.04476131936084,-43.300453151081406,89.52111052467572,154.08089179922624,260.79801954017404,167.61783386372912,105.72300979570886
53.26714549860649,99.81160394644557,46.54445844787755,-103.17294747177583,29.994916274649256,123.0838331703708,-35.09941536921758,80.88802515933023,135.2515430559785,235.21736592132078,144.81590759837457,89.34803718739221
44.002414974377665,83.58286339304823,39.58044841870861,-85.79384667084908,24.212190765005367,103.37308760238838,-27.208355854394227,72.82561556672339,117.36276434020681,210.39733591670065,123.24438779403945,73.90353603769012
35.26786328146614,68.37430521763626,33.10644193620776,-69.45501589023233,18.714642313344747,84.92752618572541,-19.807273982346658,65.28388808691638,100.37456064502285,186.3779330878404,102.85327542956189,59.27950875341933
27.15349165748655,54.23593087421895,27.08243921676965,-54.27145709454486,13.612272049084684,67.77715048258845,-12.616169126430679,58.49284905289398,84.47693695510871,163.41916098128502,83.90257147012932,45.695957731561265
19.52930133574731,40.777741809921835,21.2484404742114,-39.91817224065784,8.90508109862504,51.40196204701163,-6.165040657644001,52.09250479029572,69.40989824651854,141.1210231284522,65.93227686724283,33.03288535915732
12.505293545199233,28.35973946492488,15.854445919762156,-26.685163277612084,4.578070585302056,36.286962424789465,-0.08388794464782157,46.29286161714643,55.45344948647987,119.90352304548789,49.31239255868206,21.280294013204305
6.07146951038427,16.861925272400946,10.790455762052856,-14.50243214653596,0.6762416293422076,22.2571531534103,5.417289646211474,40.923925843586396,42.40759563319525,99.6266642331214,34.01291946847055,10.438186060550022
0.23783045138425996,6.294300658454515,6.056470207106116,-3.3849807805635406,-2.790404652183972,9.322535761989904,10.38849275088045,36.03570377160115,30.35234163564386,80.44045017652128,20.063858506841434,0.6365638577889952
-4.975622416230188,-3.3231329579394036,1.652489458326351,6.637188895247059,-5.801867145408082,-2.4968882287944876,14.959722007576628,31.628201694750686,19.347692433383237,62.48488434515119,7.575210570203721,-8.134570248841618
-9.61888788145077,-12.240374164996048,-2.621486283509981,15.739074963995161,-8.308144739710054,-13.551117306769891,18.810978056766338,27.371425897898373,8.993652956351053,45.249970192626144,-4.223023458891171,-16.165213923566018
-13.801964737882486,-20.207421558181455,-6.405456820263934,23.905675517018793,-10.599236327764352,-23.410149968332885,22.422261541142458,23.585382656939373,-0.3997718753330286,29.40571115656904,-14.500842711782296,-23.275364841173605
-17.67485178379456,-27.514273740272827,-9.83942195644349,31.43198865397576,-12.755140805586212,-32.43398471851465,25.51357310560201,20.090078238528662,-9.0625771515654,14.5721106584673,-23.798246333731758,-29.795020687122644
-21.147547822171273,-34.1009293214186,-12.953381499212789,38.19801248292458,-14.670857072577858,-40.577620071045686,28.414913397223643,16.945518899808636,-16.874757972456514,0.8491721035299449,-32.05523348395677,-35.6241791576438
-24.210051660762772,-40.17738691919826,-15.967335258401203,44.29874512040515,-16.22638403157474,-48.16105454842019,30.716283065244944,13.761710888136292,-24.096309448528793,-12.163101119455215,-39.841803335661425,-41.0528379598436
-26.76236211213577,-45.43364515868205,-18.671283046512254,49.47918469151929,-17.426720588891804,-54.769286681960146,32.8276827610397,10.798660440810037,-30.577226700914434,-24.164705638264056,-46.83795507606795,-45.940994811807606
-29.104477993724174,-50.06970267249032,-20.965224678732387,54.13932933001111,-18.621865654369746,-60.552315011879124,34.599113138094964,7.966373784796051,-36.46750486155319,-35.2156380973784,-53.03368790644761,-50.23864744270364
-31.136398127879666,-54.08555810085271,-22.94915997293955,58.179177178347075,-19.661818141421275,-65.56013808734575,36.18057485198805,5.414857136454295,-41.64713907339002,-45.255895158128105,-58.46900104215125,-53.94579359288469
-33.05812134192224,-57.7312100916671,-24.67308874971166,61.92372638779613,-20.721576967077414,-70.06775446654684,37.62206856036342,3.0341167012640997,-46.266124490572714,-54.35547349883273,-63.11389371263937,-57.16243101399184
-34.8196464681906,-61.056657300558385,-26.237010832334878,65.34797511850941,-21.701141052033783,-74.17516271675039,38.60359492290941,0.6741586735493859,-50.59445627864936,-62.73436981494317,-67.39836516151189,-60.04855746905694
-36.440972344092536,-63.77189839093696,-27.330926046811808,68.32692153959995,-22.775509320696898,-77.4373614143681,39.645154601334895,-1.3350107637965138,-54.312129614765844,-69.91258081918292,-70.82241464653748,-62.40417073260515
-37.90209781215532,-66.22693203405706,-28.324834221869438,71.01556382922209,-23.73968070123051,-80.38934914501769,40.36674825934587,-3.3033854395863953,-57.749139687863185,-76.58010324168919,-74.12604143968258,-64.49926859075752
-39.153021720075834,-68.43175690907492,-29.278735188967058,73.36890017465085,-24.51365412560188,-83.07112450358503,41.038376562621835,-5.040959194615106,-60.75548169887479,-82.46693383015369,-77.09924482714007,-66.16384884133316
-40.27374292077088,-70.50637170310654,-30.23262878230394,75.52692877236103,-25.15742852962815,-85.62268609428577,41.30004017879216,-6.68772588193583,-63.531150860923695,-87.80306934996335,-79.99202410935742,-67.59790929395156
-41.334260272427215,-72.24077511128557,-30.906514838826922,77.4546478281062,-25.88100285302266,-87.69403253072696,41.51173977741238,-7.973679367136746,-65.95614239951966,-92.29850658434061,-82.36437860106467,-68.67144777013455
-42.38457263855168,-73.75496583682067,-31.370393198237863,79.26205555699752,-26.699376039441336,-89.44016243596818,41.73347602994026,-8.838813528618024,-68.04045155275625,-95.85324233448375,-84.01630763130198,-69.44446210340827
-43.144678888021176,-75.29894259105296,-32.154263703000936,80.79415018358247,-27.067547036528985,-91.37607444258266,41.73524960971196,-9.543122257869204,-69.98407357150776,-98.95727341970672,-85.54781054344686,-70.04695013940504
-43.754577895132655,-76.73270409351306,-32.9781261983498,82.12092994192328,-27.26551479596572,-93.2217671927178,41.577061191917906,-10.146599459746893,-71.8970037196261,-101.57059667757895,-86.79888669524107,-70.53890973596498
-44.204268539652986,-77.99624907197799,-33.79198053229467,83.20239307567537,-27.308278273513316,-94.8922393381558,41.28891145357881,-10.549239052752833,-73.77923727413767,-103.66320896406496,-87.8795354588171,-70.98033876323754
-44.5737497068688,-79.05957626252805,-34.4858265556292,84.10353783816552,-27.330836429061584,-96.30248954037377,41.270801073521376,-10.601034969312298,-75.43076952544001,-105.1251071536636,-88.53975622072448,-71.27123510378296
-44.90302028763632,-80.38268440960339,-35.47966412193729,85.09436249247001,-27.163188226674787,-98.12251647060376,41.0527307323541,-10.65198115605282,-77.18159577749859,-106.5662881395473,-89.36954838195564,-71.70159665267364
-45.262079178431065,-81.68557226606032,-36.42349308759975,86.10486531149249,-27.050332634638018,-99.89731880989248,41.00470111244289,-10.422071574083258,-78.80171134804317,-107.5467488337009,-89.94891135797153,-72.10142131759531
-45.57092528139751,-82.77823859322757,-37.20731331180087,86.96004457804187,-26.967268625503635,-101.3818952491609,40.90671289788668,-10.121300199273191,-80.42111156876457,-108.3164861670605,-90.39784457872689,-72.59070701894805
-45.72955750439876,-83.58068216096245,-37.85112465653479,87.51989858490988,-26.803995176137665,-102.50624448926335,40.98876677449295,-9.679661022532619,-81.9897917855109,-108.85549708965199,-90.56634748869527,-73.0594516899473
-45.747974761066146,-84.18290174770664,-38.43492698661193,87.83942563494867,-26.53051126776623,-103.4003652410467,41.22086342975319,-9.067148050092008,-83.427747358484,-109.12377857072934,-90.34441954689369,-73.39765327672474
-45.64617597084871,-84.83489614054199,-39.18872016966505,88.06362404114827,-26.051815886022,-104.4292562254092,41.21300355281826,-8.573755303782612,-84.9449736624357,-109.64132759891291,-90.37206022690708,-73.67530973842895
-45.63416005906276,-85.19666413524607,-39.56250407615545,88.23249212671375,-25.85290802099061,-104.97791617335909,41.415187834473734,-7.769476821317132,-86.21146608686405,-109.8181411823274,-89.92926901691239,-73.77241904732607
-45.70192595694124,-85.49820453634764,-39.796278579378914,88.45102822514241,-25.803786667257132,-105.396343826073,41.64741696711522,-6.814306656570665,-87.29722003620947,-109.97421634873959,-89.43604541970242,-73.80897918890031
-45.689472601683185,-85.56951615718187,-39.88004355547159,88.4742306803009,-25.749450823952532,-105.50953793495418,42.089691644723516,-5.708238879861953,-87.98223093005073,-110.07955014569615,-88.75238895270944,-73.6349881619543
-45.53679893650307,-85.5905978199455,-40.05379888341578,88.33209784650207,-25.509899494800116,-105.61749726169054,42.282012562839824,-4.771267578234927,-88.46649420330104,-110.58413964066096,-88.35829914802845,-73.50044397870947
-45.21390391068009,-85.20144835575186,-39.987544445045586,87.81462808858174,-25.22013168816203,-105.19522057831246,42.614380418540875,-3.7933868557405392,-88.55000530640389,-111.0279819211525,-87.84377555244032,-73.20534466490612
-44.880786479607444,-84.66206660468569,-39.78128012505252,87.21181978197554,-24.99014641708574,-104.55270666725039,42.846795910413974,-2.9545908337188758,-88.27275970552901,-111.61107409488098,-87.3288177274345,-72.82968825990359
-44.527445604841596,-84.1524514158578,-39.62500581099096,86.60367131279529,-24.714942699350484,-103.9649543213924,43.1692597385321,-2.2048736510815505,-87.554752882768,-112.30341328988531,-86.72342524923161,-72.3034728167802
-44.22388025415143,-83.74260164745976,-39.51872139328359,86.09518107790568,-24.464519557513825,-103.50196234414133,43.46177260442883,-1.6642294645943796,-86.44598033633021,-113.15499665466994,-86.13759770880586,-71.64669640243308
-43.98008940156741,-83.48251616681826,-39.50242676522662,85.72134748500049,-24.228876018958108,-103.23372954947197,43.62433521107339,-1.5226524491603168,-85.19643758073828,-114.40582135834151,-85.90133471190691,-71.02935709767797
-43.7560720274307,-82.95219385044948,-39.196121822995075,85.23216895267903,-24.158011115936993,-102.55025476198807,44.08694826284549,-1.600136798102664,-83.62612014702373,-115.60588459074538,-85.46463587908195,-70.31145299734891
-43.49182711844225,-82.52163358411327,-39.02980646564787,84.75264391052212,-23.97692388562197,-102.03653681697891,44.39961246551032,-2.446676723448532,-82.17502358292249,-117.40518356260195,-85.53750084569731,-69.77298221039776
